Regiones,Fecha,Mes,Year,Fec,Latitud,Longitud,Altura,Variedad,Fenologia,Hojas Evaluadas,Hojas con Roya,Incidencia,cat_Variedad,tipo_de_datos
Comayagua,6/22/2017,Junio,2017,6,14.25,-87.44000244,950,CATUAI,Formacion de Fruto,767,3,0.39,Susceptibles,a realizar
Copan,2/23/2018,Febrero,2018,2,14.65389538,-89.08400726,1063,CATUAI,Fin de Cosecha,778,14,1.8,Susceptibles,a realizar
Copan,7/20/2017,Julio,2017,7,14.71327686,-88.5870285,834,PACAS,Fruto Consistente,1217,61,5.01,Susceptibles,a realizar
Copan,5/26/2017,Mayo,2017,5,14.71327686,-88.5870285,834,PACAS,Desarrollo,1267,79,6.24,Susceptibles,a realizar
Copan,6/19/2017,Junio,2017,6,14.53750992,-88.8653183,947,CATUAI,Formacion de Fruto,1148,0,0,Susceptibles,a realizar
Copan,7/17/2017,Julio,2017,7,14.65389538,-89.08400726,1063,CATUAI,Formacion de Fruto,859,20,2.33,Susceptibles,a realizar
Copan,2/19/2018,Febrero,2018,2,14.42961025,-89.16524506,1037,CATUAI,Madurez Fisiologica,540,0,0,Susceptibles,a realizar
El Paraiso,2/22/2018,Febrero,2018,2,13.80688381,-86.6037674,1040,PACAS,Hojas Nuevas Mayor al 30%,1054,38,3.61,Susceptibles,a realizar
Cortes,6/21/2017,Junio,2017,6,14.96000004,-87.98999786,756,CATUAI,Hojas Nuevas Mayor al 30%,987,205,20.77,Susceptibles,a realizar
Santa Barbara,2/19/2018,Febrero,2018,2,15.11187172,-88.30368042,1020,CATUAI,Madurez Fisiologica,781,63,8.07,Susceptibles,a realizar
Copan,9/18/2017,Septiembre,2017,9,14.42775726,-89.16429901,1080,CATUAI,Fruto Consistente,702,61,8.69,Susceptibles,a realizar
Cortes,2/21/2018,Febrero,2018,2,15.16676712,-87.63497162,959,ICATU,Hojas Nuevas Mayor al 30%,612,307,50.16,Susceptibles,a realizar
El Paraiso,6/19/2017,Junio,2017,6,13.80039978,-86.50469971,873,CATUAI,Fruto Consistente,778,0,0,Susceptibles,a realizar
Francisco Morazan,6/23/2017,Junio,2017,6,14.03687,-87.34349823,1035,CATUAI,Fruto Consistente,793,15,1.89,Susceptibles,a realizar
Comayagua,6/26/2017,Junio,2017,6,14.86023998,-87.6027298,980,CATUAI,Fruto Consistente,686,0,0,Susceptibles,a realizar
Copan,6/20/2017,Junio,2017,6,14.77729988,-88.42990112,1052,CATUAI,Formacion de Fruto,969,0,0,Susceptibles,a realizar
El Paraiso,2/22/2018,Febrero,2018,2,13.80000019,-86.59999847,1025,PACAS,Hojas Nuevas Mayor al 30%,427,81,18.97,Susceptibles,a realizar
Copan,2/20/2018,Febrero,2018,2,14.53750992,-88.8653183,947,CATUAI,Floracion,672,0,0,Susceptibles,a realizar
Comayagua,9/21/2017,Septiembre,2017,9,14.25,-87.44000244,950,CATUAI,Formacion de Fruto,757,94,12.42,Susceptibles,a realizar
Comayagua,9/22/2017,Septiembre,2017,9,14.86023998,-87.6027298,980,CATUAI,Fruto Consistente,568,40,7.04,Susceptibles,a realizar
Copan,6/22/2017,Junio,2017,6,14.42775726,-89.16429901,1080,CATUAI,Fruto Consistente,642,81,12.62,Susceptibles,a realizar
El Paraiso,9/19/2017,Septiembre,2017,9,13.85130024,-86.54869843,865,CATUAI,Fruto Consistente,839,66,7.87,Susceptibles,a realizar
Copan,2/19/2018,Febrero,2018,2,14.42775726,-89.16429901,1080,CATUAI,Hojas Nuevas Mayor al 30%,576,13,2.26,Susceptibles,a realizar
Copan,6/22/2017,Junio,2017,6,14.42961025,-89.16524506,1037,CATUAI,Fruto Consistente,724,58,8.01,Susceptibles,a realizar
Copan,2/20/2018,Febrero,2018,2,14.71327686,-88.5870285,834,PACAS,Hojas Nuevas Mayor al 30%,1241,0,0,Susceptibles,a realizar
El Paraiso,9/28/2017,Septiembre,2017,9,13.80688381,-86.6037674,1040,PACAS,Fruto Consistente,1572,77,4.9,Susceptibles,a realizar
Comayagua,7/21/2017,Julio,2017,7,14.86023998,-87.6027298,980,CATUAI,Fruto Consistente,619,0,0,Susceptibles,a realizar
Santa Barbara,6/27/2017,Junio,2017,6,15,-88.09999847,934,PACAS,Fruto Consistente,1299,102,7.85,Susceptibles,a realizar
Copan,9/18/2017,Septiembre,2017,9,14.68060017,-88.73940277,1068,CATUAI,Desarrollo,918,0,0,Susceptibles,a realizar
Santa Barbara,2/28/2018,Febrero,2018,2,15,-88.09999847,934,PACAS,Hojas Nuevas Mayor al 30%,352,134,38.07,Susceptibles,a realizar
Cortes,9/20/2017,Septiembre,2017,9,15.47557354,-88.06816101,750,ICATU,Inicio de Cosecha,1013,193,19.05,Susceptibles,a realizar
Copan,1/24/2018,Enero,2018,1,14.68060017,-88.73940277,1068,CATUAI,Madurez Fisiologica,797,0,0,Susceptibles,a realizar
Comayagua,1/25/2018,Enero,2018,1,14.86023998,-87.6027298,980,CATUAI,Madurez Fisiologica,902,0,0,Susceptibles,a realizar
El Paraiso,9/28/2017,Septiembre,2017,9,13.80000019,-86.59999847,1025,PACAS,Fruto Consistente,1022,273,26.71,Susceptibles,a realizar
Copan,2/20/2018,Febrero,2018,2,14.74661064,-88.59349823,925,CATUAI,Hojas Nuevas Mayor al 30%,1690,268,15.86,Susceptibles,a realizar
Copan,1/22/2018,Enero,2018,1,14.42775726,-89.16429901,1080,CATUAI,Floracion,811,95,11.71,Susceptibles,a realizar
Santa Barbara,7/18/2017,Julio,2017,7,15.20224762,-88.25077057,1030,CATUAI,Formacion de Fruto,891,0,0,Susceptibles,a realizar
Santa Barbara,7/20/2017,Julio,2017,7,15.11187172,-88.30368042,1020,CATUAI,Formacion de Fruto,790,0,0,Susceptibles,a realizar
Comayagua,1/24/2018,Enero,2018,1,14.25,-87.44000244,950,CATUAI,Fin de Cosecha,335,175,52.24,Susceptibles,a realizar
Copan,2/20/2018,Febrero,2018,2,14.68060017,-88.73940277,1068,CATUAI,Floracion Loca,833,0,0,Susceptibles,a realizar
Copan,9/21/2017,Septiembre,2017,9,14.74661064,-88.59349823,925,CATUAI,Fruto Consistente,1367,83,6.07,Susceptibles,a realizar
Copan,1/24/2018,Enero,2018,1,14.53750992,-88.8653183,947,CATUAI,Madurez Fisiologica,917,0,0,Susceptibles,a realizar
Copan,1/30/2018,Enero,2018,1,14.57999992,-88.83999634,986,ICATU,Fruto Consistente,1515,14,0.92,Susceptibles,a realizar
El Paraiso,1/19/2018,Enero,2018,1,13.80688381,-86.6037674,1040,PACAS,Hojas Nuevas Mayor al 30%,1050,46,4.38,Susceptibles,a realizar
Copan,2/19/2018,Febrero,2018,2,14.42711067,-89.27442169,1085,CATUAI,Madurez Fisiologica,621,114,18.36,Susceptibles,a realizar
Olancho,2/20/2018,Febrero,2018,2,15.01069736,-86.44648743,965,CATUAI,Madurez Fisiologica,1410,43,3.05,Susceptibles,a realizar
Copan,2/23/2018,Febrero,2018,2,14.77729988,-88.42990112,1052,CATUAI,Madurez Fisiologica,597,10,1.68,Susceptibles,a realizar
Copan,2/16/2018,Febrero,2018,2,14.51550007,-88.59200287,978,ICATU,Madurez Fisiologica,1037,76,7.33,Susceptibles,a realizar
Santa Barbara,9/20/2017,Septiembre,2017,9,15.20224762,-88.25077057,1030,CATUAI,Formacion de Fruto,991,8,0.81,Susceptibles,a realizar
Francisco Morazan,9/22/2017,Septiembre,2017,9,14.03687,-87.34349823,1035,CATUAI,Fruto Consistente,895,29,3.24,Susceptibles,a realizar
El Paraiso,1/24/2018,Enero,2018,1,13.80000019,-86.59999847,1025,PACAS,Hojas Nuevas Mayor al 30%,440,66,15,Susceptibles,a realizar
Olancho,1/24/2018,Enero,2018,1,15.01069736,-86.44648743,965,CATUAI,Madurez Fisiologica,1088,4,0.37,Susceptibles,a realizar
Copan,1/25/2018,Enero,2018,1,14.42711067,-89.27442169,1085,CATUAI,Madurez Fisiologica,752,125,16.62,Susceptibles,a realizar
Copan,9/20/2017,Septiembre,2017,9,14.77729988,-88.42990112,1052,CATUAI,Formacion de Fruto,1046,133,12.72,Susceptibles,a realizar
Olancho,5/23/2017,Mayo,2017,5,15.01069736,-86.44648743,965,CATUAI,Formacion de Fruto,1418,0,0,Susceptibles,a realizar
Cortes,9/20/2017,Septiembre,2017,9,14.96000004,-87.98999786,756,CATUAI,Madurez Fisiologica,1402,330,23.54,Susceptibles,a realizar
Olancho,9/22/2017,Septiembre,2017,9,15.01069736,-86.44648743,965,CATUAI,Fruto Consistente,1506,0,0,Susceptibles,a realizar
Copan,6/27/2017,Junio,2017,6,14.57999992,-88.83999634,986,ICATU,Fruto Consistente,802,0,0,Susceptibles,a realizar
Cortes,6/22/2017,Junio,2017,6,15,-88.08000183,900,PACAS,Hojas Nuevas Mayor al 30%,816,66,8.09,Susceptibles,a realizar
Santa Barbara,1/22/2018,Enero,2018,1,15.20224762,-88.25077057,1030,CATUAI,Madurez Fisiologica,1375,119,8.65,Susceptibles,a realizar
Cortes,1/27/2018,Enero,2018,1,15.16676712,-87.63497162,959,ICATU,Madurez Fisiologica,720,190,26.39,Susceptibles,a realizar
Santa Barbara,9/29/2017,Septiembre,2017,9,14.89999962,-88.40000153,1092,CATUAI,Fruto Consistente,1018,64,6.29,Susceptibles,a realizar
Cortes,1/23/2018,Enero,2018,1,15.47557354,-88.06816101,750,ICATU,Madurez Fisiologica,815,107,13.13,Susceptibles,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,15.11187172,-88.30368042,1020,CATUAI,Madurez Fisiologica,770,137,17.79,Susceptibles,a realizar
Copan,6/21/2017,Junio,2017,6,14.65389538,-89.08400726,1063,CATUAI,Formacion de Fruto,893,9,1.01,Susceptibles,a realizar
Santa Barbara,7/4/2017,Julio,2017,7,15,-88.09999847,934,PACAS,Madurez Fisiologica,1476,50,3.39,Susceptibles,a realizar
Copan,8/16/2017,Agosto,2017,8,14.74661064,-88.59349823,925,CATUAI,Fruto Consistente,1647,186,11.29,Susceptibles,a realizar
Olancho,12/14/2017,Diciembre,2017,12,15.01069736,-86.44648743,965,CATUAI,Madurez Fisiologica,1582,1,0.06,Susceptibles,a realizar
Cortes,12/12/2017,Diciembre,2017,12,15,-88.08000183,900,PACAS,Madurez Fisiologica,760,226,29.74,Susceptibles,a realizar
El Paraiso,3/31/2018,Marzo,2018,3,13.80039978,-86.50469971,873,CATUAI,Hojas Nuevas Mayor al 30%,757,0,0,Susceptibles,a realizar
Santa Barbara,3/25/2017,Marzo,2017,3,14.89999962,-88.40000153,1092,CATUAI,Floracion Principal,732,159,21.72,Susceptibles,a realizar
Santa Barbara,3/28/2018,Marzo,2018,3,15.20224762,-88.25077057,1030,CATUAI,Floracion,840,180,21.43,Susceptibles,a realizar
Copan,8/16/2017,Agosto,2017,8,14.42711067,-89.27442169,1085,CATUAI,Fruto Consistente,732,170,23.22,Susceptibles,a realizar
Copan,12/11/2017,Diciembre,2017,12,14.42775726,-89.16429901,1080,CATUAI,Madurez Fisiologica,637,0,0,Susceptibles,a realizar
Copan,3/31/2018,Marzo,2018,3,14.42711067,-89.27442169,1085,CATUAI,Floracion,667,48,7.2,Susceptibles,a realizar
Olancho,7/18/2017,Julio,2017,7,15.01069736,-86.44648743,965,CATUAI,Fruto Consistente,1532,0,0,Susceptibles,a realizar
Copan,12/14/2017,Diciembre,2017,12,14.69480038,-88.71990204,886,CATUAI,Madurez Fisiologica,928,0,0,Susceptibles,a realizar
Copan,12/13/2017,Diciembre,2017,12,14.42711067,-89.27442169,1085,CATUAI,Madurez Fisiologica,805,150,18.63,Susceptibles,a realizar
Cortes,12/12/2017,Diciembre,2017,12,15,-88.06999969,913,PACAS,Madurez Fisiologica,496,205,41.33,Susceptibles,a realizar
Copan,12/11/2017,Diciembre,2017,12,14.53750992,-88.8653183,947,CATUAI,Madurez Fisiologica,917,0,0,Susceptibles,a realizar
Copan,5/25/2017,Mayo,2017,5,14.42775726,-89.16429901,1080,CATUAI,Fruto Consistente,647,45,6.96,Susceptibles,a realizar
Cortes,7/18/2017,Julio,2017,7,15,-88.08000183,900,PACAS,Fruto Consistente,909,48,5.28,Susceptibles,a realizar
Copan,7/17/2017,Julio,2017,7,14.77729988,-88.42990112,1052,CATUAI,Formacion de Fruto,1237,16,1.29,Susceptibles,a realizar
Copan,7/18/2017,Julio,2017,7,14.51550007,-88.59200287,978,ICATU,Fruto Consistente,1101,65,5.9,Susceptibles,a realizar
Cortes,7/21/2017,Julio,2017,7,15,-88.06999969,913,PACAS,Hojas Nuevas Mayor al 30%,718,88,12.26,Susceptibles,a realizar
Santa Barbara,12/11/2017,Diciembre,2017,12,15.20224762,-88.25077057,1030,CATUAI,Madurez Fisiologica,959,126,13.14,Susceptibles,a realizar
El Paraiso,12/11/2017,Diciembre,2017,12,13.85130024,-86.54869843,865,CATUAI,Madurez Fisiologica,819,102,12.45,Susceptibles,a realizar
Santa Barbara,12/19/2017,Diciembre,2017,12,15,-88.09999847,934,PACAS,Madurez Fisiologica,899,257,28.59,Susceptibles,a realizar
Francisco Morazan,12/14/2017,Diciembre,2017,12,14.03687,-87.34349823,1035,CATUAI,Madurez Fisiologica,824,370,44.9,Susceptibles,a realizar
Copan,7/17/2017,Julio,2017,7,14.69480038,-88.71990204,886,CATUAI,Desarrollo,1176,39,3.32,Susceptibles,a realizar
Santa Barbara,12/15/2017,Diciembre,2017,12,14.89999962,-88.40000153,1092,CATUAI,Madurez Fisiologica,588,54,9.18,Susceptibles,a realizar
Copan,8/17/2017,Agosto,2017,8,14.65389538,-89.08400726,1063,CATUAI,Desarrollo,893,16,1.79,Susceptibles,a realizar
Copan,3/29/2018,Marzo,2018,3,14.57999992,-88.83999634,986,ICATU,Floracion,666,9,1.35,Susceptibles,a realizar
El Paraiso,12/13/2017,Diciembre,2017,12,13.80688381,-86.6037674,1040,PACAS,Madurez Fisiologica,1030,8,0.78,Susceptibles,a realizar
Copan,12/15/2017,Diciembre,2017,12,14.71327686,-88.5870285,834,PACAS,Madurez Fisiologica,1226,60,4.89,Susceptibles,a realizar
Santa Barbara,12/13/2017,Diciembre,2017,12,15.11187172,-88.30368042,1020,CATUAI,Madurez Fisiologica,902,132,14.63,Susceptibles,a realizar
El Paraiso,12/12/2017,Diciembre,2017,12,13.80039978,-86.50469971,873,CATUAI,Madurez Fisiologica,987,0,0,Susceptibles,a realizar
Francisco Morazan,5/28/2017,Mayo,2017,5,14.03687,-87.34349823,1035,CATUAI,Fruto Consistente,835,15,1.8,Susceptibles,a realizar
Copan,4/24/2017,Abril,2017,4,14.65389538,-89.08400726,1063,CATUAI,Floracion Principal,744,20,2.69,Susceptibles,a realizar
Santa Barbara,4/20/2017,Abril,2017,4,15.20224762,-88.25077057,1030,CATUAI,Formacion de Fruto,727,114,15.68,Susceptibles,a realizar
Comayagua,4/26/2018,Abril,2018,4,14.86023998,-87.6027298,980,CATUAI,Floracion Loca,526,23,4.37,Susceptibles,a realizar
Copan,5/25/2017,Mayo,2017,5,14.42961025,-89.16524506,1037,CATUAI,Hojas Nuevas Mayor al 30%,545,69,12.66,Susceptibles,a realizar
Copan,5/22/2017,Mayo,2017,5,14.53750992,-88.8653183,947,CATUAI,Floracion Principal,847,9,1.06,Susceptibles,a realizar
Santa Barbara,5/25/2017,Mayo,2017,5,15.11187172,-88.30368042,1020,CATUAI,Floracion Principal,878,8,0.91,Susceptibles,a realizar
Comayagua,5/24/2017,Mayo,2017,5,14.25,-87.44000244,950,CATUAI,Floracion Principal,635,1,0.16,Susceptibles,a realizar
Copan,4/24/2018,Abril,2018,4,14.74661064,-88.59349823,925,CATUAI,Floracion,1050,120,11.43,Susceptibles,a realizar
Santa Barbara,4/26/2017,Abril,2017,4,15,-88.09999847,934,PACAS,Formacion de Fruto,961,299,31.11,Susceptibles,a realizar
Copan,4/26/2017,Abril,2017,4,14.42711067,-89.27442169,1085,CATUAI,Floracion Principal,494,52,10.53,Susceptibles,a realizar
Copan,4/24/2017,Abril,2017,4,14.42775726,-89.16429901,1080,CATUAI,Floracion Principal,496,6,1.21,Susceptibles,a realizar
Copan,4/24/2017,Abril,2017,4,14.51550007,-88.59200287,978,ICATU,Floracion Principal,1046,28,2.68,Susceptibles,a realizar
Olancho,4/25/2018,Abril,2018,4,15.01069736,-86.44648743,965,CATUAI,Floracion Principal,1390,6,0.43,Susceptibles,a realizar
Santa Barbara,5/24/2017,Mayo,2017,5,15.20224762,-88.25077057,1030,CATUAI,Floracion Principal,1038,10,0.96,Susceptibles,a realizar
El Paraiso,4/24/2017,Abril,2017,4,13.80039978,-86.50469971,873,CATUAI,Floracion Principal,787,2,0.25,Susceptibles,a realizar
Cortes,5/25/2017,Mayo,2017,5,15,-88.08000183,900,PACAS,Fruto Consistente,717,49,6.83,Susceptibles,a realizar
Comayagua,5/24/2017,Mayo,2017,5,14.86023998,-87.6027298,980,CATUAI,Fruto Consistente,670,0,0,Susceptibles,a realizar
Copan,7/20/2017,Julio,2017,7,14.42961025,-89.16524506,1037,CATUAI,Fruto Consistente,799,0,0,Susceptibles,a realizar
Santa Barbara,5/26/2017,Mayo,2017,5,14.89999962,-88.40000153,1092,CATUAI,Fruto Consistente,850,46,5.41,Susceptibles,a realizar
Copan,7/18/2017,Julio,2017,7,14.53750992,-88.8653183,947,CATUAI,Formacion de Fruto,1080,0,0,Susceptibles,a realizar
Cortes,5/31/2017,Mayo,2017,5,15.47557354,-88.06816101,750,ICATU,Formacion de Fruto,1031,149,14.45,Susceptibles,a realizar
Copan,8/14/2017,Agosto,2017,8,14.42775726,-89.16429901,1080,CATUAI,Fruto Consistente,769,87,11.31,Susceptibles,a realizar
Santa Barbara,5/23/2017,Mayo,2017,5,15,-88.09999847,934,PACAS,Fruto Consistente,1055,102,9.67,Susceptibles,a realizar
Copan,3/30/2018,Marzo,2018,3,14.53750992,-88.8653183,947,CATUAI,Floracion,658,0,0,Susceptibles,a realizar
Copan,5/22/2017,Mayo,2017,5,14.77729988,-88.42990112,1052,CATUAI,Formacion de Fruto,869,3,0.35,Susceptibles,a realizar
Copan,9/22/2017,Septiembre,2017,9,14.53750992,-88.8653183,947,CATUAI,Fruto Consistente,980,0,0,Susceptibles,a realizar
Copan,9/18/2017,Septiembre,2017,9,14.69480038,-88.71990204,886,CATUAI,Desarrollo,928,21,2.26,Susceptibles,a realizar
Copan,5/26/2017,Mayo,2017,5,14.74661064,-88.59349823,925,CATUAI,Desarrollo,1570,103,6.56,Susceptibles,a realizar
El Paraiso,5/24/2017,Mayo,2017,5,13.80039978,-86.50469971,873,CATUAI,Formacion de Fruto,968,0,0,Susceptibles,a realizar
Cortes,5/24/2017,Mayo,2017,5,14.96000004,-87.98999786,756,CATUAI,Hojas Nuevas Mayor al 30%,1121,92,8.21,Susceptibles,a realizar
Santa Barbara,9/21/2017,Septiembre,2017,9,15.11187172,-88.30368042,1020,CATUAI,Formacion de Fruto,752,11,1.46,Susceptibles,a realizar
Santa Barbara,7/26/2017,Julio,2017,7,14.89999962,-88.40000153,1092,CATUAI,Fruto Consistente,896,17,1.9,Susceptibles,a realizar
El Paraiso,11/22/2017,Noviembre,2017,11,13.85130024,-86.54869843,865,CATUAI,Madurez Fisiologica,952,50,5.25,Susceptibles,a realizar
El Paraiso,3/29/2018,Marzo,2018,3,13.80688381,-86.6037674,1040,PACAS,Hojas Nuevas Mayor al 30%,998,30,3.01,Susceptibles,a realizar
Copan,3/31/2018,Marzo,2018,3,14.42775726,-89.16429901,1080,CATUAI,Floracion,635,0,0,Susceptibles,a realizar
Copan,11/20/2017,Noviembre,2017,11,14.42775726,-89.16429901,1080,CATUAI,Madurez Fisiologica,745,66,8.86,Susceptibles,a realizar
Santa Barbara,11/27/2017,Noviembre,2017,11,15,-88.09999847,934,PACAS,Madurez Fisiologica,1314,488,37.14,Susceptibles,a realizar
Cortes,11/21/2017,Noviembre,2017,11,15,-88.08000183,900,PACAS,Madurez Fisiologica,808,263,32.55,Susceptibles,a realizar
Copan,3/31/2018,Marzo,2018,3,14.69480038,-88.71990204,886,CATUAI,Hojas Nuevas Mayor al 30%,954,0,0,Susceptibles,a realizar
Copan,3/29/2018,Marzo,2018,3,14.68060017,-88.73940277,1068,CATUAI,Hojas Nuevas Mayor al 30%,901,19,2.11,Susceptibles,a realizar
El Paraiso,11/24/2017,Noviembre,2017,11,13.80688381,-86.6037674,1040,PACAS,Madurez Fisiologica,989,53,5.36,Susceptibles,a realizar
Copan,3/27/2018,Marzo,2018,3,14.51550007,-88.59200287,978,ICATU,Floracion Principal,858,57,6.64,Susceptibles,a realizar
Comayagua,3/28/2018,Marzo,2018,3,14.86023998,-87.6027298,980,CATUAI,Hojas Nuevas Mayor al 30%,666,1,0.15,Susceptibles,a realizar
Comayagua,8/22/2017,Agosto,2017,8,14.25,-87.44000244,950,CATUAI,Formacion de Fruto,749,60,8.01,Susceptibles,a realizar
Cortes,8/11/2017,Agosto,2017,8,15,-88.08000183,900,PACAS,Fruto Consistente,838,49,5.85,Susceptibles,a realizar
Comayagua,3/29/2018,Marzo,2018,3,14.25,-87.44000244,950,CATUAI,Hojas Nuevas Mayor al 30%,394,12,3.05,Susceptibles,a realizar
Olancho,3/28/2018,Marzo,2018,3,15.01069736,-86.44648743,965,CATUAI,Hojas Nuevas Mayor al 30%,1346,2,0.15,Susceptibles,a realizar
Santa Barbara,3/28/2018,Marzo,2018,3,15.11187172,-88.30368042,1020,CATUAI,Floracion,824,22,2.67,Susceptibles,a realizar
Copan,3/27/2018,Marzo,2018,3,14.42961025,-89.16524506,1037,CATUAI,Floracion,634,0,0,Susceptibles,a realizar
Copan,11/23/2017,Noviembre,2017,11,14.53750992,-88.8653183,947,CATUAI,Madurez Fisiologica,1048,0,0,Susceptibles,a realizar
Copan,3/28/2018,Marzo,2018,3,14.65389538,-89.08400726,1063,CATUAI,Floracion,692,6,0.87,Susceptibles,a realizar
Copan,3/31/2018,Marzo,2018,3,14.74661064,-88.59349823,925,CATUAI,Floracion,1437,242,16.84,Susceptibles,a realizar
El Paraiso,8/17/2017,Agosto,2017,8,13.85130024,-86.54869843,865,CATUAI,Fruto Consistente,755,30,3.97,Susceptibles,a realizar
Olancho,11/24/2017,Noviembre,2017,11,15.01069736,-86.44648743,965,CATUAI,Madurez Fisiologica,1426,6,0.42,Susceptibles,a realizar
Santa Barbara,3/29/2017,Marzo,2017,3,15,-88.09999847,934,PACAS,Floracion Principal,1037,0,0,Susceptibles,a realizar
Santa Barbara,3/29/2017,Marzo,2017,3,15,-88.09999847,934,PACAS,Floracion Principal,1095,179,16.35,Susceptibles,a realizar
Santa Barbara,11/21/2017,Noviembre,2017,11,15.20224762,-88.25077057,1030,CATUAI,Madurez Fisiologica,963,25,2.6,Susceptibles,a realizar
Cortes,11/21/2017,Noviembre,2017,11,15,-88.06999969,913,PACAS,Madurez Fisiologica,674,263,39.02,Susceptibles,a realizar
Copan,3/31/2018,Marzo,2018,3,14.77729988,-88.42990112,1052,CATUAI,Floracion Loca,668,6,0.9,Susceptibles,a realizar
Copan,3/28/2018,Marzo,2018,3,15.08944416,-88.64527893,1014,PACAS,Hojas Nuevas Mayor al 30%,771,0,0,Susceptibles,a realizar
Santa Barbara,3/29/2017,Marzo,2017,3,15,-88.09999847,934,PACAS,Floracion Principal,1031,0,0,Susceptibles,a realizar
Cortes,11/22/2017,Noviembre,2017,11,14.96000004,-87.98999786,756,CATUAI,Madurez Fisiologica,1263,367,29.06,Susceptibles,a realizar
Copan,11/20/2017,Noviembre,2017,11,14.42961025,-89.16524506,1037,CATUAI,Madurez Fisiologica,781,114,14.6,Susceptibles,a realizar
Copan,3/31/2018,Marzo,2018,3,14.71327686,-88.5870285,834,PACAS,Floracion,1024,0,0,Susceptibles,a realizar
Copan,11/22/2017,Noviembre,2017,11,14.68060017,-88.73940277,1068,CATUAI,Madurez Fisiologica,964,61,6.33,Susceptibles,a realizar
Copan,12/14/2017,Diciembre,2017,12,14.65389538,-89.08400726,1063,CATUAI,Madurez Fisiologica,755,12,1.59,Susceptibles,a realizar
Copan,7/17/2017,Julio,2017,7,14.68060017,-88.73940277,1068,CATUAI,Desarrollo,1131,24,2.12,Susceptibles,a realizar
Comayagua,11/21/2017,Noviembre,2017,11,14.86023998,-87.6027298,980,CATUAI,Madurez Fisiologica,532,109,20.49,Susceptibles,a realizar
Cortes,7/20/2017,Julio,2017,7,14.96000004,-87.98999786,756,CATUAI,Hojas Nuevas Mayor al 30%,825,281,34.06,Susceptibles,a realizar
Comayagua,7/19/2017,Julio,2017,7,14.25,-87.44000244,950,CATUAI,Formacion de Fruto,712,3,0.42,Susceptibles,a realizar
Francisco Morazan,11/23/2017,Noviembre,2017,11,14.03687,-87.34349823,1035,CATUAI,Madurez Fisiologica,785,109,13.89,Susceptibles,a realizar
Cortes,12/12/2017,Diciembre,2017,12,14.96000004,-87.98999786,756,CATUAI,Hojas Nuevas Mayor al 30%,789,422,53.49,Susceptibles,a realizar
Copan,12/14/2017,Diciembre,2017,12,14.77729988,-88.42990112,1052,CATUAI,Madurez Fisiologica,751,7,0.93,Susceptibles,a realizar
Copan,12/14/2017,Diciembre,2017,12,14.51550007,-88.59200287,978,ICATU,Madurez Fisiologica,1128,96,8.51,Susceptibles,a realizar
Copan,12/14/2017,Diciembre,2017,12,14.57999992,-88.83999634,986,ICATU,Madurez Fisiologica,883,1,0.11,Susceptibles,a realizar
El Paraiso,12/13/2017,Diciembre,2017,12,13.80000019,-86.59999847,1025,PACAS,Madurez Fisiologica,570,94,16.49,Susceptibles,a realizar
